name,polis_id,xcoord,ycoord,City_ethnic,Constitution,Region,Size_of_Territory,Demos,Boule,Dikasterion,Gerousia,Nomothetai,Other_Institutions,Total_Institutions,phratriai,demoi,phylai,other_civic_subdivision,Proxenoi,Theorodokoi,Theorodokoi_Type,Panhellenic_Victors,Panhellenic_Victors_Specific_Games,Members_of_the_Delian_League,Stasis,Destruction,Type_of_Destruction,Andrapodismos,Destruction_of_urban_center,Dioikismos,Expulsion_of_population,Population_killed_off,Synoikismos,City_Walls,Political_Architecture,Temple,Theatre,Stoas,Gymnasia,Stadia,Hippodromes,Total_Public_Building_Types,Colonisation
none,none,none,none,none,checkbox,parallel,parallel,binary,checkbox,binary,binary,binary,binary,parallel,binary,binary,binary,binary,binary,binary,binary,binary,parallel,binary,parallel,binary,parallel,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,parallel,parallel
,,,,,"NR,Dem,Ol,Pol,Tyr,Bas",,,,"val1,val2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521-Syme,521,24.58333333,38.91666667,Symaios,NR,25,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830-Pitane,830,26.91666667,38.91666667,Pitanaios,NR,37,1,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
807-Elaia,807,27.08333333,38.91666667,Elaiites,Tyr,37,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809-Gryneion/Gryneia,809,27.08333333,38.91666667,Gryneieus,Tyr,37,1,1,val2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376-Posideion,376,23.33333333,39,Posideites,NR,21,1,0,val1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833-Teuthrania,833,27.08333333,39,,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89-Berenike,89,20.75,39.03333333,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72-Temesa,72,16.16666667,39.08333333,Temesaios,NR,3,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56-Kroton,56,17.08333333,39.08333333,Krotoniatas,"Ol,Tyr",3,4,1,val1,0,1,0,1,3,0,0,0,0,1,1,3,0,10,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2
510-Poiessa,510,23.66666667,39.08333333,Poiessios,NR,25,2,1,val2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
511-Rheneia,511,23.75,39.08333333,Rhenaieus/Rheneus,NR,25,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
778-Hamaxitos,778,26.08333333,39.08333333,Hamaxiteus,Dem,35,1,0,val2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
798-Mytilene,798,26.58333333,39.08333333,Mytilenaios,NR,36,4,1,val2,0,0,0,0,2,0,0,0,0,3,0,0,1,3,1,10,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,2
803-Atarneus,803,26.91666667,39.08333333,Artaneites,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810-Halisarna,810,27.08333333,39.08333333,,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808-Gambrion,808,27.33333333,39.08333333,Gambreiotes,Tyr,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94-Elateia,94,20.66666667,39.16666667,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100-Kassopa,100,20.66666667,39.16666667,Kassopaios,NR,5,5,0,val1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0
90-Boucheta,90,20.83333333,39.16666667,Bouchetios,NR,5,1,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
113-Ambrakia,113,21,39.16666667,Ambrakiotes,NR,6,4,0,val1,0,0,0,0,0,0,0,0,0,1,1,6,1,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
520-Skyros,520,23.45,39.16666667,Skyrios,NR,25,4,1,val2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
512-Samothrake,512,23.66666667,39.16666667,Samothrax,NR,25,3,0,val2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
482-Helene,482,23.91666667,39.16666667,,NR,25,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796-Eresos,796,25.91666667,39.16666667,Eresios,"Dem,Tyr",36,4,1,val2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
799-Pyrrha,799,26.25,39.16666667,Pyrrhaios,NR,36,4,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
813-Karene,813,26.83333333,39.16666667,Karenaios,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828-Pergamon,828,27.16666667,39.16666667,Pergamenos,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96-Ephyra,96,20.5,39.25,Ephyros,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104-Pandosia,104,20.56666667,39.25,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88-Batiai,88,20.83333333,39.25,,NR,5,1,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99-Horraon,99,20.91666667,39.25,Horraitas,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405-Orthos,405,22,39.25,Orthieus,NR,24,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
413-Pharsalos,413,22.33333333,39.25,Pharsalios,Tyr,24,3,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
794-Antissa,794,26,39.25,Antissaios,NR,36,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
795-Arisba,795,26.25,39.25,,"Dem,Tyr",36,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
806-Chalkis,806,26.58333333,39.25,Chalkideus,NR,37,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
829-Perperene,829,27,39.25,Perperenios,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827-Parthenion,827,27.33333333,39.25,,Tyr,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403-Metropolis,403,21.83333333,39.33333333,Matropolitas,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
398-Kierion,398,22.08333333,39.33333333,Kierieus,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
416-Thetonion,416,22.16666667,39.33333333,Thetonios,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393-Amphanai,393,22.91666667,39.33333333,Amphanaieus,NR,24,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407-Pagasai,407,22.91666667,39.33333333,Pagasitas,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
797-Methymna,797,26.16666667,39.33333333,Methymnaios,"Bas,Dem,Ol,Tyr",36,4,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0
823-Nasos,823,26.66666667,39.33333333,Nasiotas,NR,37,1,1,val2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
831-Pordoselene,831,26.66666667,39.33333333,,NR,37,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95-Elea,95,20.58333333,39.41666667,Eleaios,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
396-Gomphoi,396,21.66666667,39.41666667,Gompheus,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415-Skotoussa,415,22.58333333,39.41666667,Skotoussaios,NR,24,2,1,val2,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,1,16,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
414-Pherai,414,22.75,39.41666667,Pheraios,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
815-Kisthene,815,26.83333333,39.41666667,,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93-Dodone,93,20.75,39.5,Dodonaios,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
408-Peirasia,408,22.25,39.5,Peirasieus,NR,24,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400-Krannon,400,22.33333333,39.5,Krannonios,Ol,24,3,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
769-Assos,769,26.33333333,39.5,Assios,NR,35,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1
800-Adramyttion,800,26.91666667,39.5,Adramytenos,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110-Torone,110,20.16666667,39.51666667,,NR,5,1,0,val1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
783-Lamponeia,783,26.41666667,39.53333333,Lamponeus,NR,35,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123-Korkyra,123,19.91666667,39.58333333,Korkyraios,NR,6,5,1,val1,1,0,0,0,3,0,0,1,1,3,1,15,1,3,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
98-Gitana,98,20.25,39.58333333,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106-Phanote,106,20.33333333,39.58333333,Phanoteus,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
417-Trikka,417,21.75,39.58333333,Trikkaios,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409-Pelinnaion,409,22,39.58333333,Pelinnaieus,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0
412-Pharkadon,412,22.08333333,39.58333333,Pharkadonios,Ol,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
395-Atrax,395,22.16666667,39.58333333,Atragios/Atrakios,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0
784-Larisa,784,26.16666667,39.58333333,Larisaios,NR,35,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
775-Gargara,775,26.5,39.58333333,Gargareus,NR,35,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
767-Antandros,767,26.83333333,39.58333333,Antandrios,NR,35,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
834-Thebe,834,27,39.58333333,,NR,37,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105-Passaron,105,20.75,39.66666667,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0
97-Eurymenai,97,20.91666667,39.66666667,Eurymenaios,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109-Tekmon,109,20.91666667,39.66666667,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
394-Argoussa,394,22.33333333,39.66666667,Argoussios,NR,24,2,1,val2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
401-Larisa,401,22.41666667,39.66666667,Larisaios,NR,24,3,1,val2,0,0,0,0,1,0,0,0,0,1,1,3,1,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
782-Kolonai,782,26.16666667,39.66666667,Kolonaeus,NR,35,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
781-Kokylion,781,26.41666667,39.66666667,Kokylites,NR,35,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58-Laos,58,15.83333333,39.75,Lawinos,"Dem,Ol,Tyr",3,2,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70-Sybaris,70,16.5,39.75,Sybaritas,"Dem,Pol,Tyr",3,5,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,17,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,4
74-Thourioi,74,16.5,39.75,Thourios,NR,3,3,0,val1,0,0,0,0,0,0,0,0,1,1,1,3,1,15,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
91-Bouthroton,91,20,39.75,Bouthrotios,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0
785-Neandreia,785,26.25,39.75,Neandrieus,NR,35,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0
780-Kebren,780,26.58333333,39.75,Kebrenios,NR,35,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107-Phoinike,107,20.08333333,39.83333333,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
411-Phaloria,411,21.5,39.83333333,Phaloriastes,NR,24,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399-Kondaia,399,22.41666667,39.83333333,Kondaieus,"Ol,Tyr",24,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
404-Mopsion,404,22.41666667,39.83333333,Mopseus,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397-Gyrton/Gyrtone,397,22.58333333,39.83333333,Gyrontios,NR,24,2,0,val2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
502-Myrina,502,25.08333333,39.83333333,Myrinaios,NR,25,3,1,val2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
793-Tenedos,793,26.08333333,39.83333333,Tenedios,"Dem,Tyr",35,2,1,val2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
792-Skepsis,792,26.66666667,39.83333333,Skapsios,Bas,35,5,1,val2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
609-Skione,609,23.58333333,39.91666667,Skionaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
616-Therambos,616,23.66666667,39.91666667,Thrambaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503-Naxos,503,25.33333333,39.91666667,Naxios,NR,25,4,1,val2,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,2,1,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0
776-Gentionos,776,26.25,39.91666667,Gentinios,33,35,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
779-Ilion,779,26.25,39.91666667,Ilius,NR,35,3,0,val2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
773-Birytis,773,26.33333333,39.91666667,Berysios,NR,35,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777-Gergis,777,26.58333333,39.91666667,Gergithios,NR,35,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
537-Herakleion,537,22.66666667,40,Herakleiotes,NR,26,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
584-Mende,584,23.41666667,40,Mendaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
586-Neapolis,586,23.5,40,Neopolites,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556-Aige,556,23.66666667,40,Aigantios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620-Torone,620,23.91666667,40,Toronaios,NR,47,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
791-Sigeion,791,26.16666667,40,Sigeieus,NR,35,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
786-Ophryneion,786,26.33333333,40,Ophryneus,NR,35,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790-Rhoiteion,790,26.33333333,40,Rhoiteus,Tyr,35,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67-Pyxous,67,15.5,40.08333333,,"Ol,Tyr",3,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
563-Aphytis,563,23.5,40.08333333,Aphytaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
602-Sarte,602,24,40.08333333,Sartaios,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644-Drys,644,25.66666667,40.08333333,Dryites,NR,29,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
663-Elaious,663,26.25,40.08333333,Elaiousios,NR,31,2,1,val2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
774-Dardanos,774,26.41666667,40.08333333,Dardaneus,NR,35,2,0,val2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750-Miletoupolis,750,28.33333333,40.08333333,Miletopolites,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601-Sane,601,40.08333333,40.08333333,,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54-Hyele/Elea,54,15.16666667,40.16666667,Hyeletes/Eleates,Ol,3,2,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0
528-Aiane,528,21.83333333,40.16666667,Aianaios,NR,26,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534-Dion,534,22.5,40.16666667,Diestes,NR,26,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,0
765-Abydos,765,23.25,40.16666667,Abydenos,NR,35,4,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
598-Poteidaia,598,23.33333333,40.16666667,Poteidaiates,NR,47,2,1,val2,0,0,0,0,2,0,0,0,0,1,1,3,0,0,1,1,1,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
571-Galepsos,571,23.66666667,40.16666667,Galaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
580-Kleonai,580,24.25,40.16666667,,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560-Akrothooi,560,24.33333333,40.16666667,Akrothoios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483-Hephaistia,483,25.75,40.16666667,Hephaistieus,NR,25,3,1,val2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
669-Madytos,669,26.33333333,40.16666667,Madytios,NR,31,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748-Lampsakos,748,26.33333333,40.16666667,Lampsakenos,NR,34,5,1,val2,0,0,0,0,2,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
768-Arisbe,768,26.5,40.16666667,Arisbaios,Tyr,35,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
